Chrom	Start	End	GeneID	GeneName
1	67253423	67301942	10022	INSL5
1	67268571	67425570	79819	WDR78
1	67355577	67464302	57708	MIER1
1	67455014	67555080	23169	SLC35D1
1	67547858	67635654	400757	C1orf141
1	67597168	67735650	149233	IL23R
1	67738046	67872583	3595	IL12RB2
1	67863492	67931123	26135	SERBP1
1	68115859	68164021	1647	GADD45A
1	68157148	68334155	55970	GNG12
1	68501644	68551460	9077	DIRAS3
1	68554141	68733284	79971	WLS
1	68884506	68950642	6121	RPE65
1	68929834	68997904	55635	DEPDC1
1	70190857	70599171	57554	LRRC7
1	70600484	70706361	55631	LRRC40
1	70636364	70727701	9295	SRSF11
1	70714684	70855417	81573	ANKRD13C
1	70785492	70843705	11147	HHLA3
1	70841900	70915534	1491	CTH
1	71308035	71548491	5733	PTGER3
1	71518973	71581972	9406	ZRANB2
1	71858624	72783277	257194	NEGR1
1	74481701	74698871	127255	LRRIQ3
1	74628895	74684386	8790	FPGT
1	74628895	75020116	100526835	FPGT-TNNI3K
1	74666070	75020116	51086	TNNI3K
1	75023794	75174422	127254	ERICH3
1	75161171	75234092	1429	CRYZ
1	75163835	75242360	127253	TYW3
1	75559118	75637218	431707	LHX8
1	75657815	76111799	204962	SLC44A5
1	76155031	76239363	34	ACADM
1	76216878	76270775	5876	RABGGTB
1	76227555	76388923	4438	MSH4
1	76374557	76433116	127247	ASB17
1	76505388	77106669	256435	ST6GALNAC3
1	77298185	77539737	81849	ST6GALNAC5
1	77544666	77720132	10026	PIGK
1	77712661	78035654	26289	AK5
1	78020189	78183343	26009	ZZZ3
1	78151673	78260564	23032	USP33
1	78210308	78355225	374986	FAM73A
1	78319199	78419578	91624	NEXN
1	78404086	78479889	8880	FUBP1
1	78435635	78492995	11080	DNAJB4
1	78475645	78614133	54810	GIPC2
1	78921727	79016386	5737	PTGFR
1	79051066	79121830	10964	IFI44L
1	79080476	79139763	10561	IFI44
1	79345448	79507495	64123	ELTD1
1	82130454	82468422	23266	LPHN2
1	84325056	84499833	79739	TTLL7
1	84508657	84714181	5567	PRKACB
1	84729048	84826481	148418	SAMD13
1	84829214	84890691	58511	DNASE2B
1	84909919	84974033	80135	RPF1
1	84954005	85007262	2787	GNG5
1	85008803	85075163	1486	CTBS
1	85099389	85191240	117178	SSX2IP
1	85269085	85393896	23566	LPAR3
1	85381265	85497805	255231	MCOLN2
1	85473764	85549223	55283	MCOLN3
1	85492980	85608821	126820	WDR63
1	85613355	85701728	84144	SYDE2
1	85705636	85760355	148423	C1orf52
1	85721459	85777587	8915	BCL10
1	85774167	86079046	23576	DDAH1
1	86011443	86059648	3491	CYR61
1	86105105	86209116	54680	ZNHIT6
1	86184915	86657121	255631	COL24A1
1	86802506	86897025	57489	ODF2L
1	86854768	86932240	9635	CLCA2
1	86899525	86975974	1179	CLCA1
1	86977758	87056432	22802	CLCA4
1	87135252	87223867	51100	SH3GLB1
1	87318127	87415107	9403	SEP15
1	87345334	87585681	9653	HS2ST1
1	87643351	87727014	101927844	LOC101927844
1	87759150	87824607	8543	LMO4
1	89114921	89311938	5586	PKN2
1	89308320	89392301	2959	GTF2B
1	89391455	89493643	56267	CCBL2
1	89435138	89493643	494115	RBMXL1
1	89462359	89523549	2635	GBP3
1	89507986	89566043	2633	GBP1
1	89561815	89626842	2634	GBP2
1	89587433	89676723	388646	GBP7
1	89636830	89699633	115361	GBP4
1	89714633	89773544	115362	GBP5
1	89794435	89863719	163351	GBP6
1	89955396	90073420	23507	LRRC8B
1	90063643	90195094	84230	LRRC8C
1	90251572	90411989	55144	LRRC8D
1	90425677	90504094	284695	ZNF326
1	91167578	91217794	343472	BARHL2
1	91370856	91522812	84146	ZNF644
1	91716322	91905426	164045	HFM1
1	91931403	92001321	8317	CDC7
1	92135899	92406559	7049	TGFBR3
1	92379927	92489985	676	BRDT
1	92460532	92539093	253152	EPHX4
1	92510861	92623401	284697	BTBD8
1	92529992	92576029	646817	SETSIP
1	92597608	92660280	23285	KIAA1107
1	92648572	92721367	388649	C1orf146
1	92701954	92799566	11146	GLMN
1	92729521	92863732	79871	RPAP2
1	92930317	92987433	2672	GFI1
1	92964252	93292961	7813	EVI5
1	93262593	93317481	6125	RPL5
1	93288285	93462079	388650	FAM69A
1	93509791	93614638	22823	MTF2
1	93605298	93681246	50999	TMED5
1	93611272	93754287	343099	CCDC18
1	93776477	93838148	1810	DR1
1	93878687	94030218	54874	FNBP1L
1	94017342	94347706	8412	BCAR3
1	94325013	94379762	30836	DNTTIP2
1	94342589	94410012	2730	GCLM
1	94448393	94621705	24	ABCA4
1	94624462	94738307	9411	ARHGAP29
1	94848932	94994219	5825	ABCD3
1	94984731	95042413	2152	F3
1	95250897	95370803	126969	SLC44A3
1	95352504	95427779	1266	CNN3
1	95438278	95573507	199857	ALG14
1	95523072	95673161	148534	TMEM56
1	95548478	95720509	100527978	TMEM56-RWDD3
1	95664710	95722781	25950	RWDD3
1	97152160	97290605	58155	PTBP2
1	97533299	98421615	1806	DPYD
1	99092235	99236056	51375	SNX7
1	99345800	99505449	163404	LPPR5
1	99694847	99785138	9890	LPPR4
1	100076430	100170097	54873	PALMD
1	100164258	100266349	391059	FRRS1
1	100280639	100399579	178	AGL
1	100400344	100502534	23443	SLC35A3
1	100468788	100558929	64645	HIAT1
1	100539101	100633511	163786	SASS6
1	100563705	100626054	54482	TRMT13
1	100604003	100678829	127495	LRRC39
1	100642477	100750409	1629	DBT
1	100696713	100768325	8634	RTCA
1	100783022	100995833	8556	CDC14A
1	100968727	101017583	54112	GPR88
1	101150195	101214601	7412	VCAM1
1	101326631	101457311	148867	SLC30A7
1	101327927	101395735	2135	EXTL2
1	101445179	101526362	51611	DPH5
1	101667304	101717076	1901	S1PR1
1	102258122	102497790	118427	OLFM3
1	103332022	103609052	1301	COL11A1
1	103950700	104103105	101928436	LOC101928436
1	104033577	104107859	55599	RNPC3
1	104062265	104132156	280	AMY2B
1	104124953	104178402	279	AMY2A
1	107564266	107611916	55170	PRMT6
1	107647628	108034475	22854	NTNG1
1	108103781	108542545	10451	VAV3
1	108667343	108777980	29957	SLC25A24
1	108755962	108821703	148545	NBPF4
1	108957903	109023260	653149	NBPF6
1	109067970	109191949	284611	FAM102B
1	109180909	109239148	113802	HENMT1
1	109199931	109254422	55119	PRPF38B
1	109220555	109295367	163479	FNDC7
1	109254284	109362148	6814	STXBP3
1	109348519	109434726	254268	AKNAD1
1	109384602	109483044	29899	GPSM2
1	109462129	109541121	23155	CLCC1
1	109502837	109619850	22911	WDR47
1	109596997	109653624	6884	TAF13
1	109598402	109649554	56900	TMEM167B
1	109621584	109759403	57535	KIAA1324
1	109638572	109691479	127003	C1orf194
1	109721514	109790804	6301	SARS
1	109757640	109828378	1952	CELSR2
1	109812175	109860790	84722	PSRC1
1	109824986	109884663	343263	MYBPHL
1	109842187	109975563	6272	SORT1
1	109931652	110004108	5686	PSMA5
1	109974099	110034764	284612	SYPL2
1	109991560	110045420	127002	ATXN7L2
1	110001657	110053063	284613	CYB561D1
1	110039445	110087336	57463	AMIGO1
1	110047493	110098455	83873	GPR61
1	110056185	110148454	2773	GNAI3
1	110127434	110184677	271	AMPD2
1	110135888	110190705	2780	GNAT2
1	110163697	110218123	2948	GSTM4
1	110175643	110236619	2946	GSTM2
1	110195417	110246367	2944	GSTM1
1	110219863	110270890	2949	GSTM5
1	110266553	110318660	2947	GSTM3
1	110282701	110341644	79574	EPS8L3
1	110418232	110483616	1435	CSF1
1	110492386	110576364	10768	AHCYL1
1	110539198	110607263	85369	STRIP1
1	110592996	110648322	257	ALX3
1	110620061	110666569	164153	UBL4B
1	110658131	110754823	388662	SLC6A17
1	110718335	110786674	3749	KCNC4
1	110846944	110899303	64783	RBM15
1	110895472	110968704	9122	SLC16A4
1	110933876	110985546	10542	LAMTOR5
1	110958787	111009976	84432	PROK1
1	111049838	111096797	3744	KCNA10
1	111126201	111209096	3737	KCNA2
1	111205073	111252655	3738	KCNA3
1	111378820	111452558	963	CD53
1	111479811	111541566	55791	LRIF1
1	111647248	111737724	10390	CEPT1
1	111649953	111717838	128338	DRAM2
1	111718590	111782160	79961	DENND2D
1	111735280	111796062	1117	CHI3L2
1	111798473	111873188	27159	CHIA
1	111854181	111905639	128344	PIFO
1	111946936	112005399	5016	OVGP1
1	111956742	112014525	515	ATP5F1
1	111972511	112026830	79084	WDR77
1	111981490	112031134	128346	C1orf162
1	112015969	112141625	57413	TMIGD3
1	112032050	112081743	140	ADORA3
1	112127404	112269317	5906	RAP1A
1	112254685	112333419	55924	FAM212B
1	112263189	112320199	11218	DDX20
1	112308453	112566777	3752	KCND3
1	112498189	112551463	643355	LOC643355
1	112903799	113013786	55917	CTTNBP2NL
1	112974162	113073910	7482	WNT2B
1	113056140	113197040	54879	ST7L
1	113127074	113224241	829	CAPZA1
1	113181933	113253368	4343	MOV10
1	113228188	113279856	284467	FAM19A3
1	113233748	113285025	389	RHOC
1	113242615	113292950	333926	PPM1J
1	113444469	113533975	6566	SLC16A1
1	113580791	113677824	9860	LRIG2
1	113898474	114238545	260425	MAGI3
1	114229823	114336777	10745	PHTF1
1	114294453	114390098	54665	RSBN1
1	114346432	114449375	26191	PTPN22
1	114409435	114465169	440603	BCL2L15
1	114412914	114466708	64858	DCLRE1B
1	114427370	114482741	10717	AP4B1
1	114436995	114530491	204851	HIPK1
1	114487012	114534876	56944	OLFML3
1	114621913	114731472	148281	SYT6
1	114925398	115088781	51592	TRIM33
1	115100180	115159265	10286	BCAS2
1	115117195	115247732	163259	DENND2C
1	115205719	115273239	270	AMPD1
1	115237084	115294515	4893	NRAS
1	115249533	115335671	7812	CSDE1
1	115302104	115358308	80143	SIKE1
1	115362423	115547990	6847	SYCP1
1	115537444	115586930	7252	TSHB
1	115580632	115667121	10100	TSPAN2
1	115818536	115915857	4803	NGF
1	116149573	116250845	81839	VANGL1
1	116232625	116346426	845	CASQ2
1	116368998	116418747	4808	NHLH2
1	116484118	116622675	55356	SLC22A15
1	116619375	116687861	126868	MAB21L3
1	116880794	116957396	476	ATP1A1
1	117047155	117148715	965	CD58
1	117107019	117245377	3321	IGSF3
1	117201733	117259225	388667	C1orf137
1	117262085	117321851	914	CD2
1	117417544	117542980	5738	PTGFRN
1	117509371	117589173	9398	CD101
1	117567948	117655491	8458	TTF2
1	117643676	117699411	80263	TRIM45
1	117676208	117788582	79679	VTCN1
1	117875084	118078320	10905	MAN1A2
1	118113603	118181011	54855	FAM46C
1	118396106	118507302	54834	GDAP2
1	118437371	118513049	10885	WDR3
1	118486287	118762848	200162	SPAG17
1	119415665	119567179	6913	TBX15
1	119563838	119718295	10352	WARS2
1	119876398	119946753	51179	HAO2
1	119922553	119975662	3284	HSD3B2
1	120014825	120067681	3283	HSD3B1
1	120151999	120225390	90874	ZNF697
1	120219418	120296849	26227	PHGDH
1	120280618	120346555	3158	HMGCS2
1	120326640	120389203	83998	REG4
1	120367387	120422503	343505	NBPF7
1	120426155	120474147	11085	ADAM30
1	120444175	120647317	4853	NOTCH2
1	120804004	120865681	653820	FAM72B
1	120916127	120970944	2210	FCGR1B
1	143757143	143802881	644591	PPIAL4G
1	143886451	143948143	728833	FAM72D
1	144111810	146477744	100288142	NBPF20
1	144579958	144840407	400818	NBPF9
1	144841423	145111186	9659	PDE4DIP
1	145061406	145126997	9554	SEC22B
1	145174112	145296270	388677	NOTCH2NL
1	145258370	146476121	100132406	NBPF10
1	145378190	145427545	148738	HFE2
1	145403437	145452628	10628	TXNIP
1	145435507	145485647	284615	ANKRD34A
1	145442066	145511669	128077	LIX1L
1	145446235	145505387	84265	POLR3GL
1	145472556	145523535	9939	RBM8A
1	145481164	145533732	8799	PEX11B
1	145489890	145553868	8515	ITGA10
1	145514208	145578526	148741	ANKRD35
1	145540987	145596546	10401	PIAS3
1	145575989	145699005	27246	RNF115
1	145576492	145624435	200035	NUDT17
1	145580666	145646044	10623	POLR3C
1	145685797	145750639	11126	CD160
1	145692665	145774206	5174	PDZK1
1	145754594	145862103	653519	GPR89A
1	146338856	146477639	149013	NBPF12
1	146616684	146679168	5565	PRKAB2
1	146645883	146732230	2330	FMO5
1	146679290	146777447	9557	CHD1L
1	146978270	147108020	607	BCL9
1	147109167	147177634	51205	ACP6
1	147218331	147280466	2702	GJA5
1	147339945	147391395	2703	GJA8
1	147365505	147475753	51463	GPR89B
1	148240248	148381756	25832	NBPF14
1	148523187	148606267	284565	NBPF15
1	149719249	149774074	2209	FCGR1A
1	149744244	149818928	440689	HIST2H2BF
1	149774779	149820236	653604	HIST2H3D
1	149823524	149868961	8338	HIST2H2AC
1	149836154	149882348	51027	BOLA1
1	149846009	149893232	8349	HIST2H2BE
1	149849018	149894466	317772	HIST2H2AB
1	149864871	149924434	9900	SV2A
1	149885208	149935144	10262	SF3B4
1	149890542	149943791	10903	MTMR11
1	149902228	150017686	56957	OTUD7B
1	150004349	150127505	11311	VPS45
1	150086623	150142260	51177	PLEKHO1
1	150180716	150243504	81611	ANP32E
1	150195137	150247480	23632	CA14
1	150209686	150263335	79630	C1orf54
1	150219942	150269504	148523	CIART
1	150227798	150276609	51107	APH1A
1	150231261	150291414	54460	MRPS21
1	150258927	150335704	9129	PRPF3
1	150301586	150459041	23248	RPRD2
1	150424839	150490085	80222	TARS2
1	150445486	150496265	1893	ECM1
1	150486844	150543412	54507	ADAMTSL4
1	150537026	150587214	4170	MCL1
1	150584598	150637098	2029	ENSA
1	150608700	150704672	55204	GOLPH3L
1	150660534	150728364	84072	HORMAD1
1	150692671	150773433	1520	CTSS
1	150758683	150815917	1513	CTSK
1	150772180	150884244	405	ARNT
1	150863814	150947220	9869	SETDB1
1	150919498	150978114	8416	ANXA9
1	150927648	150982479	29956	CERS2
1	150945866	151018189	58497	PRUNE
1	150959300	151015854	55793	FAM63A
1	150974028	151030076	149428	BNIPL
1	150985258	151033871	54964	C1orf56
1	150997150	151050973	10962	MLLT11
1	151008079	151101007	126626	GABPB2
1	151013446	151067125	56882	CDC42SE1
1	151094104	151142225	79626	TNFAIP8L2
1	151094104	151152773	100534012	TNFAIP8L2-SCNM1
1	151094162	151154140	10500	SEMA6C
1	151103497	151152773	79005	SCNM1
1	151122223	151173424	388695	LYSMD1
1	151132462	151183547	29765	TMOD4
1	151136020	151232007	8394	PIP5K1A
1	151138775	151197689	6944	VPS72
1	151192196	151249954	5710	PSMD4
1	151219790	151274381	57592	ZNF687
1	151254272	151335191	5298	PI4KB
1	151303115	151354769	5993	RFX5
1	151326777	151380210	8991	SELENBP1
1	151337040	151384412	5692	PSMB4
1	151365199	151466941	23126	POGZ
1	151448861	151521167	57530	CGN
1	151477780	151566059	7286	TUFT1
1	151549661	151681559	81609	SNX27
1	151659012	151712082	284485	RIIAD1
1	151662533	151724296	11189	CELF3
1	151700444	151753806	51686	OAZ3
1	151722118	151771392	65005	MRPL9
1	151734040	151798010	11022	TDRKH
1	151762739	151812918	339398	LINGO4
1	151768546	151839348	6097	RORC
1	151800338	151848033	100191040	C2CD4D
1	151809576	151861173	284486	THEM5
1	151833342	151917361	117145	THEM4
1	151945385	152001714	6281	S100A10
1	151994981	152044511	6282	S100A11
1	152046619	152096540	126637	TCHHL1
1	152068792	152122930	7062	TCHH
1	152116070	152166704	126638	RPTN
1	152174551	152231672	388697	HRNR
1	152264650	152332679	2312	FLG
1	152311212	152367482	388698	FLG2
1	152371718	152421750	49860	CRNN
1	152448319	152494653	254910	LCE5A
1	152451977	152498481	54544	CRCT1
1	152528174	152574229	353145	LCE3E
1	152538137	152583562	353144	LCE3C
1	152541859	152587980	84648	LCE3D
1	152551286	152596574	353143	LCE3B
1	152585309	152630579	353142	LCE3A
1	152600886	152647135	353141	LCE2D
1	152612790	152659049	353140	LCE2C
1	152623598	152669876	26239	LCE2B
1	152635839	152681918	353139	LCE2A
1	152646522	152691910	199834	LCE4A
1	152656997	152702905	100129271	C1orf68
1	152695505	152744529	448834	KPRP
1	152713847	152759445	353137	LCE1F
1	152723752	152770901	353135	LCE1E
1	152734226	152780657	353134	LCE1D
1	152749446	152795585	353132	LCE1B
1	152764948	152810573	353131	LCE1A
1	152767310	152814107	353133	LCE1C
1	152780329	152826459	448835	LCE6A
1	152815797	152867523	4184	SMCP
1	152846038	152894362	3713	IVL
1	152908128	152955049	163778	SPRR4
1	152921563	152968290	6698	SPRR1A
1	152939222	152986332	6707	SPRR3
1	152968678	153015376	6699	SPRR1B
1	153002200	153048594	6703	SPRR2D
1	153018595	153064988	6700	SPRR2A
1	153032703	153079084	6701	SPRR2B
1	153055610	153102004	6704	SPRR2E
1	153074599	153120991	6705	SPRR2F
1	153112057	153158427	6706	SPRR2G
1	153140905	153187601	149018	LELP1
1	153155059	153201793	574414	PRR9
1	153197178	153244600	4014	LOR
1	153260337	153318194	114771	PGLYRP3
1	153292596	153356317	57115	PGLYRP4
1	153295329	153343503	6280	S100A9
1	153336183	153383075	6283	S100A12
1	153352507	153398664	6279	S100A8
1	153353999	153405701	338324	S100A7A
1	153399470	153447503	645922	S100A7L2
1	153420219	153468137	6278	S100A7
1	153497075	153543717	6277	S100A6
1	153499622	153549241	6276	S100A5
1	153506094	153553282	6275	S100A4
1	153509808	153556734	6274	S100A3
1	153523584	153573306	6273	S100A2
1	153565872	153614513	6271	S100A1
1	153569366	153620514	140576	S100A16
1	153571457	153628782	26097	CHTOP
1	153576731	153623808	57402	S100A14
1	153581275	153641568	6284	S100A13
1	153596129	153644328	23557	SNAPIN
1	153616163	153676468	4881	NPR1
1	153624263	153678504	3608	ILF2
1	153665566	153756555	65123	INTS3
1	153712767	153762633	11000	SLC27A3
1	153767202	153930451	57459	GATAD2B
1	153891976	153954154	9909	DENND4B
1	153905314	153956840	148327	CREB3L4
1	153910147	153966132	200186	CRTC2
1	153921574	153975660	27173	SLC39A1
1	153928238	153974631	6232	RPS27
1	153936744	153985451	10899	JTB
1	153944092	153993853	5872	RAB13
1	153955167	154162592	91181	NUP210L
1	154117779	154199611	7170	TPM3
1	154157647	154253986	9898	UBAP2L
1	154161561	154213841	388701	C1orf189
1	154169176	154228273	25912	C1orf43
1	154210038	154258355	10456	HAX1
1	154258591	154307801	89872	AQP10
1	154263035	154333780	57198	ATP8B2
1	154342668	154451926	3570	IL6R
1	154439694	154530623	126668	TDRD10
1	154441953	154509526	126669	SHE
1	154505256	154562353	1141	CHRNB2
1	154511050	154566120	55585	UBE2Q1
1	154544533	154635456	103	ADAR
1	154659941	154877754	3782	KCNN3
1	154887207	154944484	10654	PMVK
1	154906558	154963567	57326	PBXIP1
1	154912117	154961725	1163	CKS1B
1	154919501	154969258	90780	PYGO2
1	154920769	154975587	80308	FLAD1
1	154924773	154981959	6464	SHC1
1	154931061	154976791	55891	LENEP
1	154940105	155001001	51043	ZBTB7B
1	154971281	155033406	149095	DCST1
1	154981002	155041257	127579	DCST2
1	154988747	155045252	8751	ADAM15
1	155001212	155052029	1945	EFNA4
1	155016347	155070014	1944	EFNA3
1	155065348	155117386	1942	EFNA1
1	155072819	155121334	55974	SLC50A1
1	155102366	155147996	54344	DPM3
1	155111262	155167447	80128	TRIM46
1	155131883	155180804	200185	KRTCAP2
1	155143489	155193630	4580	MTX1
1	155148299	155197706	4582	MUC1
1	155155378	155212772	7059	THBS3
1	155194238	155249653	2629	GBA
1	155206995	155260274	10712	FAM189B
1	155212217	155269639	57657	HCN3
1	155215769	155267176	10067	SCAMP3
1	155222658	155278320	1196	CLK2
1	155243538	155300457	2224	FDPS
1	155249083	155306225	5313	PKLR
1	155255639	155310909	23623	RUSC1
1	155280250	155328938	284618	RUSC1-AS1
1	155295051	155567324	55870	ASH1L
1	155544960	155594758	55154	MSTO1
1	155619232	155693823	55249	YY1AP1
1	155623881	155718800	7818	DAP3
1	155709448	155864191	54856	GON4L
1	155794259	155864990	23208	SYT11
1	155857598	155916193	6016	RIT1
1	155872833	155939233	22889	KIAA0907
1	155876479	155922625	339403	RXFP4
1	155906629	155983336	9181	ARHGEF2
1	155968838	156025758	6746	SSR2
1	155989516	156038301	28956	LAMTOR2
1	155995084	156058616	56893	UBQLN4
1	155995965	156050295	57111	RAB25
1	156017336	156119880	4000	LMNA
1	156031803	156086789	92312	MEX3A
1	156084734	156157542	64218	SEMA4A
1	156128722	156192587	9673	SLC25A44
1	156147778	156219868	11243	PMF1
1	156147778	156223123	100527963	PMF1-BGLAP
1	156176950	156223123	632	BGLAP
1	156203111	156252908	79957	PAQR6
1	156209014	156287620	23381	SMG5
1	156219069	156272234	84283	TMEM79
1	156258414	156304428	391104	VHLL
1	156268751	156343206	7203	CCT3
1	156272104	156326785	128229	TSACC
1	156303979	156365013	57127	RHBG
1	156364054	156434184	10485	C1orf61
1	156423512	156505634	4209	MEF2D
1	156485196	156577396	128239	IQGAP3
1	156514518	156566562	164118	TTC24
1	156526557	156574091	128240	APOA1BP
1	156554085	156605517	60484	HAPLN2
1	156554099	156606279	54865	GPATCH4
1	156576739	156639324	63827	BCAN
1	156628555	156682189	10763	NES
1	156659399	156710608	1382	CRABP2
1	156663262	156716752	51093	RRNAD1
1	156681682	156733231	81875	ISG20L2
1	156697093	156745923	79590	MRPL24
1	156701898	156757240	3068	HDGF
1	156702273	156780609	5546	PRCC
1	156750541	156861642	4914	NTRK1
1	156766034	156821640	9047	SH2D2A
1	156800664	156863712	3645	INSRR
1	156828522	156896226	375033	PEAR1
1	156855423	156912880	149499	LRRC71
1	156894631	157050162	9826	ARHGEF11
1	157051834	157104600	440695	ETV3L
1	157084458	157143383	2117	ETV3
1	157473166	157557310	83416	FCRL5
1	157533538	157602870	83417	FCRL4
1	157637977	157705647	115352	FCRL3
1	157705522	157781922	79368	FCRL2
1	157754193	157824940	115350	FCRL1
1	157790703	157846634	922	CD5L
1	157928062	158080052	55243	KIRREL
1	158114736	158166216	912	CD1D
1	158188926	158238058	909	CD1A
1	158224562	158274564	911	CD1C
1	158287739	158336321	910	CD1B
1	158288485	158337343	913	CD1E
1	158358311	158404256	128360	OR10T2
1	158379717	158425656	391107	OR10K2
1	158400351	158446293	391109	OR10K1
1	158414667	158460675	343406	OR10R2
1	158506917	158552895	391112	OR6Y1
1	158522440	158568394	128366	OR6P1
1	158538708	158584689	128367	OR10X1
1	158541228	158587170	128368	OR10Z1
1	158570495	158691506	6708	SPTA1
